pageid,title,wikidata,label
1403269,Michel Gbezera-Bria,Q1930736,Michel Gbezera-Bria
15370659,Faustin-Archange Touadéra,Q57758,Faustin-Archange Touadéra
49890636,Jean Willybiro-Sako,Q11723717,Jean Willybiro-Sako
50378520,Simplice Sarandji,Q23729455,Simplice Sarandji
59709555,Sylvie Baïpo-Temon,Q60680031,Sylvie Baïpo-Temon
63445994,Félix Moloua,Q88310768,Félix Moloua
