item,name,positionItem,position,startDate,endDate,source,sourceDate,gender,psid
Q112079606,Gisèle Pana,Q112078172,"Ministre des arts, du tourisme , de la culture et de la francophonie",2016-04-11,2017-09-12,https://fr.wikipedia.org/wiki/Gouvernement_Sarandji_I,2022-05-20,,Q112079606-D7E2937A-E044-46F1-A44A-1E511FA4A29D
Q112079611,Gaby Francky Leffa,Q112062132,"Ministre de l’habitat, du logement social et de l’urbanisme",2016-04-11,2017-09-12,https://fr.wikipedia.org/wiki/Gouvernement_Sarandji_I,2022-05-20,,Q112079611-C95FEB48-A30A-4A93-9768-DD0C4803D9D4
Q112079616,Flavien Mbata,Q112062139,"Ministre de la Justice, des droits de l’homme, garde des sceaux",2016-04-11,2017-09-12,https://fr.wikipedia.org/wiki/Gouvernement_Sarandji_I,2022-05-20,male,Q112079616-F6C11DD3-62E2-4B73-91B2-0D02E1BDB851
Q112079627,Fernande Ndjengbot,Q112062130,"Ministre de la santé, de l’hygiène publique et de la population",2016-04-11,2017-09-12,https://fr.wikipedia.org/wiki/Gouvernement_Sarandji_I,2022-05-20,,Q112079627-DEF3F666-A966-4026-86AC-6021BEFC43B0
Q112079648,Côme Hassane,Q112062133,Ministre des commerces et de l’industrie,2016-04-11,2017-09-12,https://fr.wikipedia.org/wiki/Gouvernement_Sarandji_I,2022-05-20,,Q112079648-5F7E2CF8-3824-49CA-8568-7E8A7E6C590A
Q112079691,Charles Paul Lemasset Mandya,Q112062110,Ministre de la communication et de l’information,2016-04-11,2017-09-12,https://fr.wikipedia.org/wiki/Gouvernement_Sarandji_I,2022-05-20,,Q112079691-267849FF-40FC-49BA-8002-D6D838122A8D
Q112079695,Bertrand Touaboy,Q112079696,"Ministre de l’entrepreunariat national, de l’artisanat et de la promotion des petites et moyennes entreprises",2016-04-11,2017-09-12,https://fr.wikipedia.org/wiki/Gouvernement_Sarandji_I,2022-05-20,,Q112079695-E263E576-81A6-4B73-8349-A86905C75E95
Q112079698,Arlette Sombo Dibele,Q112062123,"Ministre de l’environnement, du développement durable, des eaux et forêts chasses et pêches",2016-04-11,2017-09-12,https://fr.wikipedia.org/wiki/Gouvernement_Sarandji_I,2022-05-20,,Q112079698-DC09D632-37AC-4D09-8AB7-14E3FDAB28A3
Q112079700,Abdoulaye Moussa,Q112062107,"Mimistre de la fonction publique, de la modernisation de l’administration du travail, de l’emploi et de la protection sociale",2016-04-11,2017-09-12,https://fr.wikipedia.org/wiki/Gouvernement_Sarandji_I,2022-05-20,,Q112079700-3B9B22A8-6D79-4D9D-8CD8-3EE3C14AC870
Q11855176,Charles Armel Doubane,Q18204366,"Ministre des Affaires étrangères, de l’intégration africaine et des Centrafricains de étrangers",2016-04-11,2018-12-14,https://fr.wikipedia.org/wiki/Gouvernement_Sarandji_I,2022-05-20,male,Q11855176-C4D16B68-0B65-4B77-BFEB-2FB0A91BB4C1
Q23729455,Mathieu-Simplice Sarandji,Q16773091,Premier ministre,2016-04-02,2019-02-22,https://fr.wikipedia.org/wiki/Gouvernement_Sarandji_I,2022-05-20,male,Q23729455-386a61ed-423b-1d6d-634f-92765b208735
Q24951186,Joseph Yakété,Q112062115,Ministre de la Défense Nationale,2016-04-11,2017-09-12,https://fr.wikipedia.org/wiki/Gouvernement_Sarandji_I,2022-05-20,male,Q24951186-CA05CB53-80A8-40E1-9C36-8F5648D1295D
Q6170003,Jean-Serge Bokassa,Q112062134,"Ministre de l’Intérieur, de la sécurité publique et de l’administration du Territoire",2016-04-11,2018-04-14,https://fr.wikipedia.org/wiki/Gouvernement_Sarandji_I,2022-05-20,male,Q6170003-36EEDB65-EDCD-4D00-9396-BFE7151988BB
Q88310768,Félix Moloua,Q112062118,"Ministre de l’économie, du plan et de la Coopération",2016-04-11,2017-09-12,https://fr.wikipedia.org/wiki/Gouvernement_Sarandji_I,2022-05-20,male,Q88310768-CBB86C2E-6242-4A0C-B513-9F0B02643CE1
