item,itemLabel,startDate,endDate
Q310860,David Dacko,1979-09-21,1981-09-01
Q310883,André Kolingba,1981-09-01,1985-09-21
Q310883,André Kolingba,1985-09-21,1986-11-21
Q310883,André Kolingba,1986-11-21,1993-10-22
Q314524,Ange-Félix Patassé,1993-10-22,2003-03-15
Q57452,François Bozizé,2003-03-15,2013-03-24
Q8202995,Michel Djotodia,2013-03-24,2013-08-18
Q8202995,Michel Djotodia,2013-08-18,2014-01-10
Q15618369,Alexandre-Ferdinand Nguendet,2014-01-10,2014-01-23
Q15633683,Catherine Samba-Panza,2014-01-23,2016-03-30
Q57758,Faustin-Archange Touadéra,2016-03-30,
