item,name,positionItem,position,startDate,endDate,source,sourceDate,gender,psid
Q112074691,Youssoufa Yerima Mandjo,Q112062141,Minister of Livestock Development,2017-09-12,2019-02-22,,,male,Q112074691-4357DD44-FE61-43DF-A88C-F7644DDD7B9D
Q11855176,Charles-Armel Doubane,Q18204366,Minister of Foreign Affairs,2016-04-11,2018-12-14,,,male,Q11855176-C4D16B68-0B65-4B77-BFEB-2FB0A91BB4C1
Q23729455,Simplice Sarandji,Q16773091,Prime Minister of the Central African Republic,2016-04-02,2019-02-22,,,male,Q23729455-386a61ed-423b-1d6d-634f-92765b208735
Q60680031,Sylvie Baïpo-Temon,Q18204366,Minister of Foreign Affairs,2018-12-14,,,,female,Q60680031-f01f1f0a-4558-8562-32df-e2f48d4a5cb3
Q6170003,Jean-Serge Bokassa,Q112062134,"Ministre de l’Administration du Territoire, de la Décentralisation et du Développement Local",2016-04-11,2018-04-14,https://fr.wikipedia.org/wiki/Gouvernement_Sarandji_II,2022-05-20,male,Q6170003-36EEDB65-EDCD-4D00-9396-BFE7151988BB
