item,name,positionItem,position,startDate,endDate,source,sourceDate,gender,psid
Q112083098,Serge Ghislain Djorie,Q112062110,"Ministre chargé de la Communication et des Médias, porte-parole du Gouvernement",2022-02-07,,https://oubanguimedias.com/2022/02/11/centrafrique-pourquoi-le-maintien-de-tous-les-ministres-dondra-dans-le-gouvernement-de-felix-moloua/,2022-05-21,,Q112083098-C0CFE671-DCA4-424E-A218-6AD19053DC3E
Q112083100,Rufin Benam-Beltoungou,Q112062121,Ministre chargé des Mines et de la Géologie,2022-02-07,,https://oubanguimedias.com/2022/02/11/centrafrique-pourquoi-le-maintien-de-tous-les-ministres-dondra-dans-le-gouvernement-de-felix-moloua/,2022-05-21,,Q112083100-D96D7E17-A131-4127-A370-A2FEDB6B7D83
Q112083110,Nicele Nkoué,Q112062132,"Ministre chargé de l’Urbanisme, de la Réforme foncière, de la Ville et de l’Habitat",2022-02-07,,https://oubanguimedias.com/2022/02/11/centrafrique-pourquoi-le-maintien-de-tous-les-ministres-dondra-dans-le-gouvernement-de-felix-moloua/,2022-05-21,,Q112083110-BFCBBB0E-EC82-4741-8AD4-4FEA8A240C15
Q112083117,Jean Laurent Magalé,Q112062131,"Ministre chargé de l’Enseignement supérieur, de la Recherche scientifique et de l’Innovation technologique",2022-02-07,,https://oubanguimedias.com/2022/02/11/centrafrique-pourquoi-le-maintien-de-tous-les-ministres-dondra-dans-le-gouvernement-de-felix-moloua/,2022-05-21,,Q112083117-2251C03E-3C61-42C9-B778-68512120CA7D
Q112083120,Hervé Ndoba,Q112062128,Ministre chargé des Finances et du Budget,2022-02-07,,https://oubanguimedias.com/2022/02/11/centrafrique-pourquoi-le-maintien-de-tous-les-ministres-dondra-dans-le-gouvernement-de-felix-moloua/,2022-05-21,,Q112083120-377F0C86-0145-47D9-B007-D2B646873747
Q112083123,Hassan Bouba,Q112062141,Ministre chargé de l’Élevage et de la Santé animale,2022-02-07,,https://oubanguimedias.com/2022/02/11/centrafrique-pourquoi-le-maintien-de-tous-les-ministres-dondra-dans-le-gouvernement-de-felix-moloua/,2022-05-21,,Q112083123-DC0D0F5E-E959-4718-B603-B330BB2130FE
Q112083133,Gontran Ndjono-Ahaba,Q112063574,Ministre chargé des Transports et de l’Aviation civile,2022-02-07,,https://oubanguimedias.com/2022/02/11/centrafrique-pourquoi-le-maintien-de-tous-les-ministres-dondra-dans-le-gouvernement-de-felix-moloua/,2022-05-21,,Q112083133-F492C94F-BFB1-4275-867C-723D7392B74B
Q112083219,Mohamed Lawan,Q112074685,Ministre chargé des Petites et Moyennes entreprises et de la Promotion du secteur privé,2022-02-07,,https://oubanguimedias.com/2022/02/11/centrafrique-pourquoi-le-maintien-de-tous-les-ministres-dondra-dans-le-gouvernement-de-felix-moloua/,2022-05-21,,Q112083219-F3E20B9F-C94F-40FC-8900-D3BBF0355B1A
Q112083221,Michelle Mwanga,Q112080013,"Ministre chargé du Travail, de l’Emploi, de la Protection sociale et de la Formation professionnelle",2022-02-07,,https://oubanguimedias.com/2022/02/11/centrafrique-pourquoi-le-maintien-de-tous-les-ministres-dondra-dans-le-gouvernement-de-felix-moloua/,2022-05-21,,Q112083221-7B6B8D59-9DB0-4498-8978-ABC8EA1C475E
Q112083223,Michel Nicaise Nassin,Q112062136,Ministre de l’Intérieur et de la Sécurité publique,2022-02-07,,https://oubanguimedias.com/2022/02/11/centrafrique-pourquoi-le-maintien-de-tous-les-ministres-dondra-dans-le-gouvernement-de-felix-moloua/,2022-05-21,,Q112083223-74135E05-DBB3-4E0B-A599-C4B3BF88B8AB
Q112083229,Marguerite Ramadan,Q112080090,"Ministre chargé de la Promotion du genre, de la Protection de la femme, de la Famille et de l’Enfant",2022-02-07,,https://oubanguimedias.com/2022/02/11/centrafrique-pourquoi-le-maintien-de-tous-les-ministres-dondra-dans-le-gouvernement-de-felix-moloua/,2022-05-21,,Q112083229-2F88ECF6-BF84-441E-9426-D6A2336812C3
Q112083235,Marcel Djimassé,Q112079984,Ministre chargé de la Fonction publique et de la Réforme administrative,2022-02-07,,https://oubanguimedias.com/2022/02/11/centrafrique-pourquoi-le-maintien-de-tous-les-ministres-dondra-dans-le-gouvernement-de-felix-moloua/,2022-05-21,,Q112083235-184F6AF6-6216-493D-8247-670A2A089E17
Q112083237,Léa Mboua (née Koyassom-Doumta),Q112062133,Ministre chargé du Commerce et de l’Industrie,2022-02-07,,https://oubanguimedias.com/2022/02/11/centrafrique-pourquoi-le-maintien-de-tous-les-ministres-dondra-dans-le-gouvernement-de-felix-moloua/,2022-05-21,,Q112083237-10FB020B-2C29-4CFC-A915-C2DC27BA9932
Q112083239,Jennifer Saraiva Vanzere,Q112078172,"Ministre chargé des Arts, de la Culture et du Tourisme",2022-02-07,,https://oubanguimedias.com/2022/02/11/centrafrique-pourquoi-le-maintien-de-tous-les-ministres-dondra-dans-le-gouvernement-de-felix-moloua/,2022-05-21,,Q112083239-4D87196D-B5C0-47F1-9FD1-CF02746745EC
Q11723717,Jean Willybiro-Sako,Q112077836,"Ministre d’État chargé du désarmement, de la Démobilisation, de la Réintégration, du Rapatriement et du Suivi de l’Accord politique pour la paix et la réconciliation",2022-02-07,,https://oubanguimedias.com/2022/02/11/centrafrique-pourquoi-le-maintien-de-tous-les-ministres-dondra-dans-le-gouvernement-de-felix-moloua/,2022-05-21,male,Q11723717-0452B883-6D80-4593-A950-56BFE2B960A5
Q60680031,Sylvie Baïpo-Temon,Q18204366,"Ministre des Affaires étrangères, de la Francophonie et des Centrafricains de l’étranger",2018-12-14,,https://oubanguimedias.com/2022/02/11/centrafrique-pourquoi-le-maintien-de-tous-les-ministres-dondra-dans-le-gouvernement-de-felix-moloua/,2022-05-21,female,Q60680031-f01f1f0a-4558-8562-32df-e2f48d4a5cb3
Q88310768,Félix Moloua,Q16773091,Prime Minister of the Central African Republic,2022-02-07,,,,male,Q88310768-1EBDB21D-54B7-4012-9FED-8FFE08ED1455
