item,itemLabel,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q112890860,Edisca André Kongbo,,,,,2005-05-08,2009-09-30,,Q112890860-529F6886-FCD5-4CD1-B9C9-181F5CB1DA55
Q112062396,Eric Sorongopé Zoumandji,Q3326601,Movement for the Liberation of the Central African People,,,2005-05-08,2009-09-30,,Q112062396-7CE6958F-FF2D-4A74-83A0-1C44690CDA2F
Q112890864,Etienne Banga,Q20982139,National Party for a New Central Africa,,,2005-05-08,2009-09-30,,Q112890864-CECFD008-599D-48B6-A3CC-0B04FA0EB15D
Q112890865,Fidèle Banalé,,,,,2005-05-08,2009-09-30,,Q112890865-142402CB-DE11-4F99-8E96-742D8B94C94F
Q112890866,Fred Jacob Dieudonné Karoua,,,,,2005-05-08,2009-09-30,,Q112890866-4C9D4A4A-4FBF-4616-8CE0-91B4DE4515B5
Q112890868,Frédéric Yvon Kangala,,,,,2005-05-08,2009-09-30,,Q112890868-63B39464-8B40-4C30-BA0A-C90156C33459
Q112890869,Gilbert Dang Nam,Q3326601,Movement for the Liberation of the Central African People,,,2005-05-08,2009-09-30,,Q112890869-D4695F6C-4CDD-4B8E-9153-1D9E31977B2B
Q112890870,Honorat Willibona Kocksis,,,,,2005-05-08,2009-09-30,,Q112890870-C13560BD-A8D3-42C0-93D0-3537D2A8073F
Q112890871,Hélène Kaïne,,,,,2005-05-08,2009-09-30,,Q112890871-D376F76F-862A-42A5-A323-DAD43C936B73
Q112890872,Ibrahim Aoudou Pacco,,,,,2005-05-08,2009-09-30,,Q112890872-D168D4E9-AEA1-4BB0-B31A-0F472D3540D6
Q112890873,Ibrahim Fidèle Gonda,,,,,2005-05-08,2009-09-30,,Q112890873-ACEDFB08-46DB-4AB4-B561-7BD89C9376CA
Q112062404,Idriss Salao,Q1582199,Central African Democratic Rally,,,2005-05-08,2009-09-30,,Q112062404-6DFF0BFB-59D1-4BB1-AACB-3F1B40DDC312
Q112890874,Jacques Patrice Mbollo Dilaboy,,,,,2005-05-08,2009-09-30,,Q112890874-83A6B6B9-8B8B-4879-B829-1E206D0C60FB
Q6168974,Jean Baptiste Nouganga,,,,,2005-05-08,2009-09-30,male,Q6168974-33179557-42B3-4AE5-A76C-A1B36E9D96AB
Q112890875,Jean Benoît Gonda,Q20982139,National Party for a New Central Africa,,,2005-05-08,2009-09-30,,Q112890875-4421A7AF-81AD-4626-B04A-6C994ED21763
Q112890876,Jean Marie Bouguinza,Q20982139,National Party for a New Central Africa,,,2005-05-08,2009-09-30,,Q112890876-C561D8A5-792A-4A53-8E0D-99CE4150A374
Q6169634,Jean Marie Mokolé,Q327591,IND,,,2005-05-08,2009-09-30,male,Q6169634-862FC83F-D0E7-4ABE-B34F-7F87DA0D38B1
Q112890877,Jean Marie Sakila,,,,,2005-05-08,2009-09-30,,Q112890877-7C8AC02C-A2A7-4E5E-B4DA-1D9AEDA52268
Q112065543,Jean Michel Mandaba,Q3326601,Movement for the Liberation of the Central African People,,,2005-03-13,2009-09-30,male,Q112065543-5597406E-B82C-489E-9E81-13C936977B11
Q58276,Jean Paul Ngoupandé,,,,,2005-03-13,2009-09-30,male,Q58276-E2853BD8-1597-4FDB-A2C2-E04526676B5B
Q6170003,Jean Serge Bokassa,Q327591,IND,,,2005-05-08,2009-09-30,male,Q6170003-B418AF17-49B7-47B3-A6BC-929DEB55B141
Q112890878,Joseph Boykota Zoukétia,Q3326601,Movement for the Liberation of the Central African People,,,2005-03-13,2009-09-30,,Q112890878-0AC13CA0-BA4B-40B5-96D3-2340EAD9F4F1
Q112890879,Joseph Katékondji,,,,,2005-05-08,2006-08,,Q112890879-2E38285D-65EB-41C6-AE37-A3145967253D
Q112890880,Joseph Lougbia,,,,,2005-05-08,2009-09-30,,Q112890880-7A0E6182-6803-4FC4-B352-037CDB421384
Q112890881,Joseph Nida,Q327591,IND,,,2005-05-08,2009-09-30,,Q112890881-341D9750-5CB8-41D2-AFBE-C71E9B8E3154
Q112890882,Joséphine Kéléfio,Q20982139,National Party for a New Central Africa,,,2005-05-08,2005-12-31,,Q112890882-23A34687-6406-4AC3-A171-BACDD39DB8BE
Q112890882,Joséphine Kéléfio,Q327591,IND,,,2005-12-31,2009-09-30,,Q112890882-fd68118a-432b-95da-2d07-3ae96afe284e
Q112890883,Joël Zibaya,,,,,2005-05-08,2009-09-30,,Q112890883-D09CB2D9-C317-4E31-B3CC-4CD93EA01CF4
Q112890884,Judes Alex Kette,,,,,2005-05-08,2009-09-30,,Q112890884-B3F1C25C-8180-4323-AD51-E03C81F6DDAD
Q112890885,Justine Véronique Abatchou,,,,,2005-03-13,2009-09-30,,Q112890885-38F1BB42-E727-4553-A221-212AD8B6CF48
Q112116425,Jérôme Lassé,Q327591,IND,,,2005-05-08,2009-09-30,,Q112116425-04913295-5544-4C9A-9F7D-0015CB498BE5
Q112890886,Jérôme Lavou,Q327591,IND,,,2005-03-13,2009-09-30,,Q112890886-AF3E3FA8-D1C7-4105-A293-B8A1942BFCA1
Q112890887,Lamine Ouabanga,,,,,2005-05-08,2009-09-30,,Q112890887-73A9DF5D-6F0B-4E75-A843-29B1429BCDCE
Q108292454,Laurent Gomina Pampali,,,,,2005-05-08,2009-09-30,,Q108292454-678B4DF7-9B5E-4CFC-B0EA-586964138E04
Q112890888,Louis Yadbadja,,,,,2005-05-08,2009-09-30,,Q112890888-20CE99A0-B7CD-4B95-853C-AC405540AA4C
Q112890889,Luc-Apollinaire Dondon-Konambaye,Q3326601,Movement for the Liberation of the Central African People,,,2005-03-13,2009-09-30,,Q112890889-B2AC49A5-8A4B-430B-9160-1E43BD8DCD9C
Q112890890,Mahamat Abras,,,,,2005-05-08,2009-09-30,,Q112890890-918618D7-0919-4A43-A206-9292F796F5C8
Q112116412,Mamadou Gari,,,,,2005-05-08,2009-09-30,,Q112116412-E37A6485-28F6-4121-8E46-7923BFCDCC9A
Q112084610,Marc Issa,,,,,2005-05-08,2009-09-30,,Q112084610-CF16FA1C-FFC6-47A0-930C-AC5253C1536F
Q112075030,Marguerite Pétro-Koni Zézé,Q1582199,Central African Democratic Rally,,,2005-05-08,2009-09-30,female,Q112075030-EE625D6A-CCD1-4678-BDDD-541305E8174B
Q6762735,Marie Agba Otikpo,Q3326601,Movement for the Liberation of the Central African People,,,2005-05-08,2009-09-30,female,Q6762735-CC7E9FFC-DEDB-4BA9-B007-D9143D86E89D
Q112890891,Martin Dalou Wamboli,,,,,2005-05-08,2009-09-30,,Q112890891-6927E460-5290-40D8-AF84-C530FEC583D5
Q112890892,Maurice Bangayassi,,,,,2005-05-08,2009-09-30,,Q112890892-B017C52A-74B4-48ED-8337-CF6548BE9D14
Q112116431,Maurice Saragba,,,,,2005-03-13,2009-09-30,,Q112116431-95F77DF3-06C3-46AA-9143-CE48EB0D2E6B
Q112890893,Michel Ndémazou,Q327591,IND,,,2005-05-08,2009-09-30,,Q112890893-BBB87FA1-5368-495B-9CDB-5F4A1DD15E6F
Q112890894,Mierille Kolingba,Q1582199,Central African Democratic Rally,,,2005-03-13,2009-09-30,,Q112890894-A3ABC90E-9F31-4D88-A102-526DAED03C39
Q112890895,Moctar Samuel Mossambou,,,,,2005-06-19,2009-09-30,,Q112890895-B01A2FDB-185F-4176-9E8F-773659432593
Q112890896,Monique Bozizé,,,,,2005-05-08,2009-09-30,,Q112890896-1AE3CF95-F45D-4010-94BB-9C67C5E3F9A8
Q112890898,Moussa Grébaye,Q327591,IND,,,2005-05-08,2009-09-30,,Q112890898-CD1D7529-D61A-47ED-8820-14065646D138
Q112890899,Norbert Karakombo,,,,,2005-05-08,2009-09-30,,Q112890899-237D7123-F920-41C1-B052-479EAA1C7B6D
Q112890901,Noël Komokoïna,,,,,2005-11,2005-11-22,,Q112890901-11DB6D84-EAC8-4556-BCFE-FAA86B523D0B
Q112890903,Odon Kondolas Kpékozoma,Q327591,IND,,,2005-05-08,2009-09-30,,Q112890903-0D4F9D54-CE5D-413B-9679-B243DF4FE3A3
Q112890905,Ousman Ngbala Soundou,,,,,2005-05-08,2009-09-30,,Q112890905-92B74AA8-222C-40F1-91DE-BC3691FB4F41
Q65158837,Patrice Edouard Ngaïssona,,,,,2005-05-08,2009-09-30,male,Q65158837-C63F6277-4041-4A40-B21A-ADA39112CBA8
Q112890907,Paul Fidèle Georges Abouka,,,,,2005-05-08,2009-09-30,,Q112890907-4110EB31-2A65-4D9B-A34A-CF6FD9982F0E
Q112890909,Pierre Abraham Mbokani,,,,,2005-05-08,2009-09-30,,Q112890909-632DEE2F-6E07-449D-B409-9449B713AECD
Q112115234,Pierre Marie Franck,Q327591,IND,,,2005-05-08,2009-09-30,,Q112115234-9DCD8A4E-DDA8-40CA-AE68-607F3B97D26C
Q112890911,Pierre Mboua,,,,,2005-05-08,2009-09-30,,Q112890911-F99D86B0-ABAE-4451-B03D-56E07C4D42A4
Q112890913,Pierre Sélessoui,Q3326601,Movement for the Liberation of the Central African People,,,2005-03-13,2009-09-30,,Q112890913-3343D196-C856-4F46-A04B-FBFE2454DC2D
Q112890914,Pierre Yokongo,Q327591,IND,,,2005-05-08,2009-09-30,,Q112890914-DB26508F-FDCF-43F3-A5FB-EA879040E04D
Q112890916,Pélados Gilbert Ngbafio,,,,,2005-05-08,2009-09-30,,Q112890916-FDFFDF3D-1AA5-47F3-9EEA-3142C9C58759
Q112115256,René Constant Ngbondo,Q1582199,Central African Democratic Rally,,,2005-03-13,2009-09-30,,Q112115256-FD648EE4-DA6A-41EF-A6BC-979217378F40
Q112890917,Roger Fezokazoui,,,,,2005-05-08,2009-09-30,,Q112890917-6450CF87-A4ED-4016-845B-E578D01F1512
Q112890918,Roger Gbéda,,,,,2005-05-08,2009-09-30,,Q112890918-10F8237C-F302-4FE7-B4EA-57BE7053E7EB
Q112890919,Rosalie Moussoukourou,Q327591,IND,,,2005-03-13,2009-09-30,,Q112890919-F99631CA-46BE-4D71-9FA0-5E2C8331BD62
Q112890920,Sallé Djibalbaye,,,,,2005-05-08,2009-09-30,,Q112890920-A9C4EEE6-0B93-4177-99D0-8BDBB4608752
Q112890921,Samuel Shaba Kossi Nguérémbi,,,,,2005-05-08,2009-09-30,,Q112890921-70FE0122-82D9-4639-B3D7-B566748F13F1
Q112116403,Simon Pierre Goumba,,,,,2005-05-08,2009-09-30,,Q112116403-9C446100-CB05-4684-9C7F-4A99C0371A60
Q112890922,Sylvestre Zama,Q327591,IND,,,2005-05-08,2009-09-30,,Q112890922-8F88432B-8D72-42FD-AB9E-4B6C4A6E559D
Q112079976,Thierry Kamach,Q20982139,National Party for a New Central Africa,,,2005-05-08,2009-09-30,male,Q112079976-6CDCB7D2-BAD5-4EBE-8524-251633B54155
Q112890923,Thierry Yinifolo Vandenboss,,,,,2005-03-13,2009-09-30,,Q112890923-C7340394-3948-4D3D-9C67-9501F5B2FD29
Q112890924,Thomas Nodié Yali,,,,,2005-05-08,2009-09-30,,Q112890924-452FA201-46C1-4D67-9E51-5FF6809DEDDA
Q112890925,Thomas Poundassé Bandéko,,,,,2005-05-08,2009-09-30,,Q112890925-55928648-4CFD-4147-AF9A-08596976C2CB
Q112890926,Théophile Sonny Colé,Q327591,IND,,,2005-05-08,2009-09-30,,Q112890926-3C5A0D08-BDE0-4A5E-AD1B-906AFE41E325
Q112890927,Toussaint Akondja,Q327591,IND,,,2005-05-08,2009-09-30,,Q112890927-161538BC-78FC-4BC5-8F07-5847E3706B96
Q112115232,Victorien Yama Davy,,,,,2005-05-08,2009-09-30,,Q112115232-3E403F9A-9989-4BB4-A98E-94E0E1D77EAB
Q112890928,Yvon Dokoula,Q3326601,Movement for the Liberation of the Central African People,,,2005-03-13,2009-09-30,,Q112890928-69E56989-8A60-4B90-8229-D4A398E74CA0
Q112116397,Yvonne Ndjapou,Q327591,IND,,,2005-05-08,2009-09-30,,Q112116397-4D20505C-D85E-4F28-8688-4F3C0D2A7317
Q24289831,Émile Gros Nakombo,Q1582199,Central African Democratic Rally,,,2005-05-08,2009-09-30,male,Q24289831-C60DBE8E-C6FE-4111-BD75-576BA70C3AAC
