id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q15710848,President of the Central African Republic,Q929,Q929,,Q1969668,,,,,
Q48998251,Vice President of the Central African Republic,Q929,Q929,,,,,,,Vice President of the Central African Republic
Q16773091,Prime Minister of the Central African Republic,Q929,Q929,,Q2062793,,,,,
Q112065550,"Minister of State, Special Advisor to the Presidency",Q929,Q929,,,,,,,
Q112073784,"Minister of State for Communication, National Reconciliation, Democratic Culture and the Promotion of Human Rights",Q929,Q929,,,,,,,
Q112072568,Minister of State in charge of National Education,Q929,Q929,,,,,,,
Q112074336,Minister of State for Rural Development,Q929,Q929,,,,,,,
Q112074250,Minister of State for Transport and Civil Aviation,Q929,Q929,,,,,,,
Q112066081,Minister in charge of the General Secretariat,Q929,Q929,,,,,,,
Q112072739,Minister of Agriculture,Q929,Q929,,,,,,,
Q112062104,Minister of Agricultural Modernisation and Development,Q929,Q929,,,,,,,
Q112062105,Minister of Agriculture and Livestock,Q929,Q929,,,,,,,
Q112078172,Minister of Arts and Culture,Q929,Q929,,,,,,,
Q112062106,Minister of Civil Service and Employment,Q929,Q929,,,,,,,
Q112062107,"Minister of Civil Service, Labour and Social Security",Q929,Q929,,,,,,,
Q112062108,"Minister of Civil Service, Posts and Telecommunications",Q929,Q929,,,,,,,
Q112062110,Minister of Communications,Q929,Q929,,,,,,,
Q112074270,"Minister of Communication, Citizenship, Dialogue and National Reconciliation",Q929,Q929,,,,,,,
Q112062109,"Minister of Communication, National Reconciliation, Democratic Culture and Promotion of Human Rights",Q929,Q929,,,,,,,
Q112062113,"Minister of Communications, National Reconciliation and Democratic and Civic Culture",Q929,Q929,,,,,,,
Q112062114,Minister of Culture and Relations with the Parliament,Q929,Q929,,,,,,,
Q112062115,Minister of Defence,Q929,Q929,,,,,,,
Q112078146,Minister of Development Projects,Q929,Q929,,,,,,,
Q112077836,"Minister in charge of Disarmament, Demobilization and Reintegration (DDR)",Q929,Q929,,,,,,,
Q112062116,"Minister of Economy, Finance and Planning",Q929,Q929,,,,,,,
Q112062118,"Minister of Economy, Planning and International Cooperation",Q929,Q929,,,,,,,
Q112062120,Minister of Education,Q929,Q929,,,,,,,
Q112075015,Minister of Energy and Hydraulics,Q929,Q929,,,,,,,
Q112062121,Minister of Energy and Mines,Q929,Q929,,,,,,,
Q112079696,"Minister of Entrepreneurship, Crafts and the Promotion of SMEs",Q929,Q929,,,,,,,
Q112074671,Minister of Environment and Ecology,Q929,Q929,,,,,,,
Q112079977,Minister of the Environment and Sustainable Development,Q929,Q929,,,,,,,
Q112062122,"Minister of Environment, Sustainable Development and National Economy",Q929,Q929,,,,,,,
Q112062123,"Minister of Environment, Water, Forests, Hunting and Fisheries",Q929,Q929,,,,,,,
Q112074281,Minister of Equipment and Geographical Opening-up,Q929,Q929,,,,,,,
Q112062124,Minister of Equipment and Transport,Q929,Q929,,,,,,,
Q112062125,"Minister of Equipment, Territorial Development and Town Planning",Q929,Q929,,,,,,,
Q112062126,Minister of Family and Social Affairs,Q929,Q929,,,,,,,
Q112062127,"Minister of Family, Social Affairs and National Solidarity",Q929,Q929,,,,,,,
Q112062128,Minister of Finance,Q929,Q929,,,,,,,
Q18204366,Minister of Foreign Affairs,Q929,Q929,,,,,,,Minister of Foreign Affairs (Central African Republic)
Q112062129,"Minister of Foreign Affairs, Regional Integration and Francophone Affairs",Q929,Q929,,,,,,,
Q112077097,"Minister of Geology, Mining Research and Hydraulics",Q929,Q929,,,,,,,
Q112074989,Minister of Habitat and Housing,Q929,Q929,,,,,,,
Q112062130,Minister of Health and Population,Q929,Q929,,,,,,,
Q112062131,Minister of Higher Education and Scientific Research,Q929,Q929,,,,,,,
Q112062132,Minister of Housing and Town Planning,Q929,Q929,,,,,,,
Q112078158,Minister of Human Rights,Q929,Q929,,,,,,,
Q112079941,Minister of Humanitarian Action and National Reconciliation,Q929,Q929,,,,,,,
Q112062134,Minister of Interior,Q929,Q929,,,,,,,
Q112062136,Minister of Interior and Public Security,Q929,Q929,,,,,,,
Q112062138,"Minister of Interior, Territorial Administration",Q929,Q929,,,,,,,
Q112074957,"Minister of International Cooperation, Regional Integration and Francophone Affairs",Q929,Q929,,,,,,,
Q112062139,Minister of Justice,Q929,Q929,,,,,,,
Q112062140,"Minister of Justice, Human Rights and Good Governance",Q929,Q929,,,,,,,
Q112080013,"Minister of Labour, Employment and Social Protection",Q929,Q929,,,,,,,
Q112062141,Minister of Livestock Development,Q929,Q929,,,,,,,
Q112079984,Minister of Modernization and Innovation of Public Service,Q929,Q929,,,,,,,
Q112062142,"Minister of National Education, Literacy, Higher Education and Research",Q929,Q929,,,,,,,
Q112074678,Minister of National Security and Public Order,Q929,Q929,,,,,,,
Q112062143,Minister of Posts and Telecommunications,Q929,Q929,,,,,,,
Q112062144,"Minister of Posts and Telecommunications, New Technologies",Q929,Q929,,,,,,,
Q112062145,Minister of Presidential Affairs,Q929,Q929,,,,,,,
Q112074983,Minister of Primary and Secondary Education,Q929,Q929,,,,,,,
Q112062146,Minister of Promotion of Rural Life,Q929,Q929,,,,,,,
Q112074685,Minister for the Promotion of SMEs,Q929,Q929,,,,,,,
Q112072859,Minister of Public Health,Q929,Q929,,,,,,,
Q112062147,Minister of Public Health and Population,Q929,Q929,,,,,,,
Q112077216,Minister of Public Security,Q929,Q929,,,,,,,
Q112078709,Minister of Public Service,Q929,Q929,,,,,,,
Q112078719,"Minister of Public Works, Equipment and Regional Planning",Q929,Q929,,,,,,,
Q112080095,Minister of Public Works and Road Maintenance,Q929,Q929,,,,,,,
Q112062148,"Minister of Public Works, Transport, Marginalized Regions and Settlement",Q929,Q929,,,,,,,
Q112062149,"Minister of Reconstruction of Public Buildings, Urban Development and Housing",Q929,Q929,,,,,,,
Q112080081,Minister in charge of Relations with the Institutions of the Republic,Q929,Q929,,,,,,,
Q112062150,Minister of Relations with the Parliament,Q929,Q929,,,,,,,
Q112073768,Minister of Rural Development,Q929,Q929,,,,,,,
Q112080062,Minister of Scientific Research and Technological Innovation,Q929,Q929,,,,,,,
Q112078523,Minister of Social Affairs and Humanitarian Action,Q929,Q929,,,,,,,
Q112079589,Minister of Social Affairs and National Reconciliation,Q929,Q929,,,,,,,
Q112078086,Minister of Social Economy and Micro-finance,Q929,Q929,,,,,,,
Q112074938,Minister of Technical and Vocational Education,Q929,Q929,,,,,,,
Q112062151,Minister of Territorial Administration,Q929,Q929,,,,,,,
Q112062152,Minister of Tourism,Q929,Q929,,,,,,,
Q112062153,Minister of Tourism and Craft Industry Development,Q929,Q929,,,,,,,
Q112062154,Minister of Town Planning and Public Buildings,Q929,Q929,,,,,,,
Q112062155,Minister of Trade,Q929,Q929,,,,,,,
Q112062133,Minister of Industry and Trade,Q929,Q929,,,,,,,
Q112062156,"Minister of Trade, Industry and Private Sector Promotion",Q929,Q929,,,,,,,
Q112063574,Minister of Transport and Civil Aviation,Q929,Q929,,,,,,,
Q112077210,Minister of Urban Planning,Q929,Q929,,,,,,,
Q112072710,Minister of Water and Forests,Q929,Q929,,,,,,,
Q112062157,"Minister of Water, Forests and Fisheries",Q929,Q929,,,,,,,
Q112062158,"Minister of Water, Forests, Hunting and Fishing",Q929,Q929,,,,,,,
Q112080090,"Minister for Women, Family, and Children",Q929,Q929,,,,,,,
Q112062159,"Minister of Works, Civil Aviation and Transport",Q929,Q929,,,,,,,
Q112062160,Minister of Youth and Sport,Q929,Q929,,,,,,,
Q112062161,"Minister of Youths, Sports, Arts and Culture",Q929,Q929,,,,,,,
Q112066079,Minister Delegate in charge of Armed Forces Restructuring,Q929,Q929,,,,,,,
Q112072843,Minister Delegate for Agriculture,Q929,Q929,,,,,,,
Q112075035,Minister Delegate for Civil Aviation,Q929,Q929,,,,,,,
Q112074936,Minister Delegate for Development,Q929,Q929,,,,,,,
Q112065194,Minister Delegate for Disarmament,Q929,Q929,,,,,,,
Q112065110,Minister Delegate for the Economy,Q929,Q929,,,,,,,
Q112074314,Minister Delegate for Energy,Q929,Q929,,,,,,,
Q112074347,Minister Delegate for the Environment,Q929,Q929,,,,,,,
Q112065545,Minister Delegate for the Environment and Tourism,Q929,Q929,,,,,,,
Q112065519,Minister Delegate for Equipment,Q929,Q929,,,,,,,
Q112063562,Minister Delegate for Finance,Q929,Q929,,,,,,,
Q112065202,Minister Delegate for Foreign Affairs,Q929,Q929,,,,,,,
Q112065559,Minister Delegate for la Francophonie,Q929,Q929,,,,,,,
Q112074260,Minister Delegate in charge of the Guichet Unique,Q929,Q929,,,,,,,
Q112077100,Minister Delegate for Land Reform,Q929,Q929,,,,,,,
Q112078499,Minister Delegate for Livestock,Q929,Q929,,,,,,,
Q112075027,Minister Delegate for Mines,Q929,Q929,,,,,,,
Q112077047,Minister Delegate for National Defence,Q929,Q929,,,,,,,
Q112065515,Minister Delegate for National Education,Q929,Q929,,,,,,,
Q112072730,"Minister Delegate for Planning, Economy and Finance",Q929,Q929,,,,,,,
Q112065166,Minister Delegate for Planning and International Cooperation,Q929,Q929,,,,,,,
Q112072636,Minister Delegate for Primary and Secondary Education,Q929,Q929,,,,,,,
Q112065196,Minister Delegate for Public Security,Q929,Q929,,,,,,,
