item,itemLabel,startDate,endDate,sourceDate,psid
Q546278,Anicet-Georges Dologuélé,1999-01-04,2001-04-01,,Q546278-BD762403-F8DF-449E-A639-A8E45F5F2B3F
Q1648403,Martin Ziguélé,2001-04-01,2003-03-15,,Q1648403-C3B1D59C-D7D4-4BE8-A185-2F75A814E22D
Q318433,Abel Goumba,2003-03-15,2003-12-11,,Q318433-6EB58FFE-799F-4B36-94E0-07490D9A21A0
Q1150346,Célestin Gaombalet,2003-12-12,2005-06-11,,Q1150346-36CBF25F-3C83-4316-BE51-E42C580C5B42
Q274641,Élie Doté,2005-06-13,2008-01-18,,Q274641-D9DB1AE9-09E9-46DC-9B07-818B85FECE7E
Q57758,Faustin-Archange Touadéra,2008-01-22,2013-01-17,,Q57758-0294F7B1-24A1-4987-A2E0-741E9E54A5FE
Q3277446,Nicolas Tiangaye,2013-02-03,2014-01-10,,q3277446-54373240-477a-17f6-94e8-d8f13c0d98eb
Q15652682,André Nzapayeké,2014-01-25,2014-08-10,,Q15652682-D769911E-1EC6-4F73-91AC-5DD80CC3797B
Q17497078,Mahamat Kamoun,2014-08-10,2016-04-02,,Q17497078-90b435f2-4632-4baa-6a83-4e4d48c6b4db
Q23729455,Simplice Sarandji,2016-04-02,2019-02-22,,Q23729455-386a61ed-423b-1d6d-634f-92765b208735
Q61889435,Firmin Ngrébada,2019-02-25,2021-06-15,,Q61889435-6C770D10-DEF8-4280-BFA0-9A42458F1D1E
Q107273326,Henri-Marie Dondra,2021-06-15,2022-02-07,,Q107273326-8B5CB1B2-E26B-48FD-8E2C-087B0666DB5A
Q88310768,Félix Moloua,2022-02-07,,,Q88310768-1EBDB21D-54B7-4012-9FED-8FFE08ED1455
